instance_id,model,seed,dataset_count,memory_level,memory_ratio,memory_capacity,total_dataset_size,memory_utilization_ratio,travel_time_per_edge,average_travel_time_per_edge,total_one_way_travel_time,battery_capacity_multiplier,optimistic_minimum_energy,battery_capacity,battery_headroom,terrain_profiles,terrain_edges,corruption_level,safe_dataset_count,unsafe_dataset_count,all_datasets_theoretically_safe,dataset_sizes,encoding_times,corruption_margins,loss_times,status,solved,planner,timeout_seconds,wall_runtime_seconds,return_code,reported_plan_length,reported_elapsed_time,plan_makespan,travel_time_in_plan,estimated_travel_time,stationary_time,energy_used,battery_remaining,battery_utilization_ratio,battery_feasible,route_metrics_valid,action_count,move_actions,collect_actions,offload_actions,waiting_periods,total_waiting_time,problem_file,metadata_file,raw_output_file,error_message
rover-battery-n4-mem-medium-corr-medium-seed-2,battery,2,4,medium,0.7,7.0,10.0,1.428571,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""rocky"", ""rocky"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,4,0,True,"[2, 2, 2, 4]","[3, 4, 4, 3]","[8.0, 6.0, 6.0, 8.0]","[11.0, 10.0, 12.5, 16.0]",solved,True,sat-hadd,30.0,0.523728,0,68,32.0,32.0,24.0,24.0,8.0,36.0,4.0,0.9,True,True,20,12,4,4,13,32.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-2.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-2.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-2.txt,
rover-battery-n4-mem-medium-corr-medium-seed-3,battery,3,4,medium,0.7,13.0,18.0,1.384615,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""rocky"", ""steep"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,4,0,True,"[3, 6, 6, 3]","[4, 5, 2, 2]","[8.0, 10.0, 6.0, 8.0]","[12.0, 15.5, 14.5, 18.0]",unsolvable,False,sat-hadd,30.0,4.63821,0,,,,,,,,,,,,0,0,0,0,0,0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-3.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-3.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-3.txt,
rover-battery-n4-mem-medium-corr-medium-seed-4,battery,4,4,medium,0.7,10.0,14.0,1.4,,2.25,9.0,1.4285714285714286,28.0,40,12.0,"[""steep"", ""easy"", ""rocky"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,4,0,True,"[3, 4, 2, 5]","[5, 3, 2, 2]","[8.0, 6.0, 8.0, 10.0]","[13.0, 10.5, 15.0, 19.0]",unsolvable,False,sat-hadd,30.0,20.228591,0,,,,,,,,,,,,0,0,0,0,0,0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-4.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-4.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-medium-seed-4.txt,
rover-battery-n4-mem-medium-corr-high-seed-0,battery,0,4,medium,0.7,12.0,16.0,1.333333,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""easy"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",high,4,0,True,"[5, 5, 2, 4]","[5, 5, 4, 5]","[5.0, 5.0, 4.0, 5.0]","[10.0, 10.0, 10.0, 13.0]",solved,True,sat-hadd,30.0,0.519661,0,68,32.0,32.0,22.0,22.0,10.0,32.0,8.0,0.8,True,True,20,12,4,4,14,32.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-0.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-0.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-0.txt,
rover-battery-n4-mem-medium-corr-high-seed-1,battery,1,4,medium,0.7,11.0,15.0,1.363636,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""moderate"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",high,4,0,True,"[3, 6, 2, 4]","[2, 5, 5, 5]","[4.0, 3.0, 3.0, 4.0]","[7.0, 8.0, 11.0, 14.0]",unsolvable,False,sat-hadd,30.0,1.371639,0,,,,,,,,,,,,0,0,0,0,0,0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-1.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-1.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-1.txt,
rover-battery-n4-mem-medium-corr-high-seed-2,battery,2,4,medium,0.7,7.0,10.0,1.428571,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""rocky"", ""rocky"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",high,4,0,True,"[2, 2, 2, 4]","[3, 4, 4, 3]","[4.0, 3.0, 3.0, 4.0]","[7.0, 7.0, 9.5, 12.0]",solved,True,sat-hadd,30.0,0.515762,0,69,33.0,33.0,24.0,24.0,9.0,36.0,4.0,0.9,True,True,20,12,4,4,15,33.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-2.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-2.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-2.txt,
rover-battery-n4-mem-medium-corr-high-seed-3,battery,3,4,medium,0.7,13.0,18.0,1.384615,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""rocky"", ""steep"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",high,4,0,True,"[3, 6, 6, 3]","[4, 5, 2, 2]","[4.0, 5.0, 3.0, 4.0]","[8.0, 10.5, 11.5, 14.0]",unsolvable,False,sat-hadd,30.0,1.727898,0,,,,,,,,,,,,0,0,0,0,0,0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-3.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-3.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-3.txt,
rover-battery-n4-mem-medium-corr-high-seed-4,battery,4,4,medium,0.7,10.0,14.0,1.4,,2.25,9.0,1.4285714285714286,28.0,40,12.0,"[""steep"", ""easy"", ""rocky"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",high,4,0,True,"[3, 4, 2, 5]","[5, 3, 2, 2]","[4.0, 3.0, 4.0, 5.0]","[9.0, 7.5, 11.0, 14.0]",unsolvable,False,sat-hadd,30.0,4.488124,0,,,,,,,,,,,,0,0,0,0,0,0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-4.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-4.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-medium-corr-high-seed-4.txt,
rover-battery-n4-mem-high-corr-low-seed-0,battery,0,4,high,1.0,16.0,16.0,1.0,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""easy"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",low,4,0,True,"[5, 5, 2, 4]","[5, 5, 4, 5]","[14.0, 14.0, 12.0, 14.0]","[19.0, 19.0, 18.0, 22.0]",solved,True,sat-hadd,30.0,6.32755,0,48,20.0,20.0,16.0,16.0,4.0,24.0,16.0,0.6,True,True,16,8,4,4,9,20.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-0.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-0.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-0.txt,
rover-battery-n4-mem-high-corr-low-seed-1,battery,1,4,high,1.0,15.0,15.0,1.0,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""moderate"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",low,4,0,True,"[3, 6, 2, 4]","[2, 5, 5, 5]","[12.0, 10.0, 10.0, 12.0]","[15.0, 15.0, 18.0, 22.0]",solved,True,sat-hadd,30.0,8.004881,0,53,25.0,25.0,20.0,20.0,5.0,32.0,8.0,0.8,True,True,16,8,4,4,9,25.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-1.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-1.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-1.txt,
rover-battery-n4-mem-high-corr-low-seed-2,battery,2,4,high,1.0,10.0,10.0,1.0,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""rocky"", ""rocky"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",low,4,0,True,"[2, 2, 2, 4]","[3, 4, 4, 3]","[12.0, 10.0, 10.0, 12.0]","[15.0, 14.0, 16.5, 20.0]",solved,True,sat-hadd,30.0,1.188457,0,74,38.0,38.0,24.0,24.0,14.0,36.0,4.0,0.9,True,True,20,12,4,4,14,38.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-2.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-2.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-2.txt,
rover-battery-n4-mem-high-corr-low-seed-3,battery,3,4,high,1.0,18.0,18.0,1.0,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""rocky"", ""steep"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",low,4,0,True,"[3, 6, 6, 3]","[4, 5, 2, 2]","[12.0, 14.0, 10.0, 12.0]","[16.0, 19.5, 18.5, 22.0]",solved,True,sat-hadd,30.0,2.249575,0,54,26.0,26.0,20.0,20.0,6.0,32.0,8.0,0.8,True,True,16,8,4,4,10,26.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-3.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-3.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-3.txt,
rover-battery-n4-mem-high-corr-low-seed-4,battery,4,4,high,1.0,14.0,14.0,1.0,,2.25,9.0,1.4285714285714286,28.0,40,12.0,"[""steep"", ""easy"", ""rocky"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",low,4,0,True,"[3, 4, 2, 5]","[5, 3, 2, 2]","[12.0, 10.0, 12.0, 14.0]","[17.0, 14.5, 19.0, 23.0]",timeout,False,sat-hadd,30.0,30.123681,124,,,,,,,,,,,,0,0,0,0,0,0.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-4.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-4.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-low-seed-4.txt,
rover-battery-n4-mem-high-corr-medium-seed-0,battery,0,4,high,1.0,16.0,16.0,1.0,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""easy"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,4,0,True,"[5, 5, 2, 4]","[5, 5, 4, 5]","[10.0, 10.0, 8.0, 10.0]","[15.0, 15.0, 14.0, 18.0]",solved,True,sat-hadd,30.0,1.667452,0,67,31.0,31.0,22.0,22.0,9.0,32.0,8.0,0.8,True,True,20,12,4,4,14,31.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-0.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-0.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-0.txt,
rover-battery-n4-mem-high-corr-medium-seed-1,battery,1,4,high,1.0,15.0,15.0,1.0,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""moderate"", ""steep"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,4,0,True,"[3, 6, 2, 4]","[2, 5, 5, 5]","[8.0, 6.0, 6.0, 8.0]","[11.0, 11.0, 14.0, 18.0]",solved,True,sat-hadd,30.0,2.511478,0,49,21.0,21.0,20.0,20.0,1.0,32.0,8.0,0.8,True,True,16,8,4,4,9,21.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-1.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-1.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-1.txt,
rover-battery-n4-mem-high-corr-medium-seed-2,battery,2,4,high,1.0,10.0,10.0,1.0,,2.0,8.0,1.6666666666666667,24.0,40,16.0,"[""easy"", ""rocky"", ""rocky"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,4,0,True,"[2, 2, 2, 4]","[3, 4, 4, 3]","[8.0, 6.0, 6.0, 8.0]","[11.0, 10.0, 12.5, 16.0]",solved,True,sat-hadd,30.0,0.503885,0,68,32.0,32.0,24.0,24.0,8.0,36.0,4.0,0.9,True,True,20,12,4,4,13,32.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-2.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-2.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-2.txt,
rover-battery-n4-mem-high-corr-medium-seed-3,battery,3,4,high,1.0,18.0,18.0,1.0,,2.5,10.0,1.25,32.0,40,8.0,"[""steep"", ""rocky"", ""steep"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,4,0,True,"[3, 6, 6, 3]","[4, 5, 2, 2]","[8.0, 10.0, 6.0, 8.0]","[12.0, 15.5, 14.5, 18.0]",solved,True,sat-hadd,30.0,2.576508,0,52,24.0,24.0,20.0,20.0,4.0,32.0,8.0,0.8,True,True,16,8,4,4,10,24.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-3.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-3.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-3.txt,
rover-battery-n4-mem-high-corr-medium-seed-4,battery,4,4,high,1.0,14.0,14.0,1.0,,2.25,9.0,1.4285714285714286,28.0,40,12.0,"[""steep"", ""easy"", ""rocky"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}, {""from"": ""site3"", ""to"": ""site4"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,4,0,True,"[3, 4, 2, 5]","[5, 3, 2, 2]","[8.0, 6.0, 8.0, 10.0]","[13.0, 10.5, 15.0, 19.0]",solved,True,sat-hadd,30.0,9.432662,0,52,24.0,24.0,18.0,18.0,6.0,28.0,12.0,0.7,True,True,16,8,4,4,10,24.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-4.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-4.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_full_calibration/rover-battery-n4-mem-high-corr-medium-seed-4.txt,
